User Id,Username,Name,Avtar Template,Moderator,Trust Level
13111,aleezagroks,,https://avatars.discourse-cdn.com/v4/letter/a/a5b964/{size}.png,False,1
15048,LeadAlchemist,,https://avatars.discourse-cdn.com/v4/letter/l/3da27b/{size}.png,False,1
15085,Hayhem,Adebayo Mubarak,https://avatars.discourse-cdn.com/v4/letter/h/db5fbb/{size}.png,False,0
15115,an_emptymind,an_emptymind,https://avatars.discourse-cdn.com/v4/letter/a/0ea827/{size}.png,False,0
14040,Kharn,,/user_avatar/forum.arbitrum.foundation/kharn/{size}/5197_2.png,False,1
11458,animixar,animixar,https://avatars.discourse-cdn.com/v4/letter/a/a6a055/{size}.png,False,1
11984,cyber,cyber,/user_avatar/forum.arbitrum.foundation/cyber/{size}/7412_2.png,False,2
14183,darkmanur,,https://avatars.discourse-cdn.com/v4/letter/d/49beb7/{size}.png,False,1
15053,nftperp,nftperp,/user_avatar/forum.arbitrum.foundation/nftperp/{size}/7332_2.png,False,0
15120,shprota,,https://avatars.discourse-cdn.com/v4/letter/s/9f8e36/{size}.png,False,0
15149,kentsmallt,kent,https://avatars.discourse-cdn.com/v4/letter/k/bc8723/{size}.png,False,0
14750,KTX.Finance,Kester Wu,/user_avatar/forum.arbitrum.foundation/ktx.finance/{size}/6434_2.png,False,1
12879,ApolloX,,/user_avatar/forum.arbitrum.foundation/apollox/{size}/3658_2.png,False,2
14180,MarcinAxelar,Marcin Pawel,/user_avatar/forum.arbitrum.foundation/marcinaxelar/{size}/6719_2.png,False,1
15020,aavehastoomuchmoney,john,https://avatars.discourse-cdn.com/v4/letter/a/db5fbb/{size}.png,False,1
13448,DeFi_Devin,,/user_avatar/forum.arbitrum.foundation/defi_devin/{size}/4489_2.png,False,1
15061,KemarTiti,,/user_avatar/forum.arbitrum.foundation/kemartiti/{size}/7298_2.png,False,1
15036,0xGuru,,https://avatars.discourse-cdn.com/v4/letter/0/f17d59/{size}.png,False,1
14229,cp0x,,/user_avatar/forum.arbitrum.foundation/cp0x/{size}/5455_2.png,False,2
14989,ACI,Aave Chan Initiative ,https://avatars.discourse-cdn.com/v4/letter/a/77aa72/{size}.png,False,1
13087,MarcZeller,Marc Zeller - ACI,/user_avatar/forum.arbitrum.foundation/marczeller/{size}/4087_2.png,False,1
14645,EzR3aL,,https://avatars.discourse-cdn.com/v4/letter/e/13edae/{size}.png,False,1
12806,zen_dragon,Zen,/user_avatar/forum.arbitrum.foundation/zen_dragon/{size}/5384_2.png,False,1
15029,Playnance,,https://avatars.discourse-cdn.com/v4/letter/p/b9e5f3/{size}.png,False,0
11825,CastleCapital,Castle Labs,/user_avatar/forum.arbitrum.foundation/castlecapital/{size}/2556_2.png,False,2
12684,Blazar,,/user_avatar/forum.arbitrum.foundation/blazar/{size}/3443_2.png,False,2
15034,Dimitrios160174,Dimitrios Kavvathas,https://avatars.discourse-cdn.com/v4/letter/d/47e85d/{size}.png,False,1
15049,klazinggav,Gavin Hasselbaink,https://avatars.discourse-cdn.com/v4/letter/k/f07891/{size}.png,False,0
15138,kzgb,kzgb,https://avatars.discourse-cdn.com/v4/letter/k/c89c15/{size}.png,False,0
10749,jaybuidl,jaybuidl,/user_avatar/forum.arbitrum.foundation/jaybuidl/{size}/1924_2.png,False,1
15031,SevenSeas,,/user_avatar/forum.arbitrum.foundation/sevenseas/{size}/7225_2.png,False,1
15013,vcrizpy,,https://avatars.discourse-cdn.com/v4/letter/v/a5b964/{size}.png,False,1
15139,yuan33,Yuan,https://avatars.discourse-cdn.com/v4/letter/y/c77e96/{size}.png,False,0
1090,Crypto_A_S,Andrew,https://avatars.discourse-cdn.com/v4/letter/c/3ab097/{size}.png,False,1
14991,AirPuff,AirPuff,/user_avatar/forum.arbitrum.foundation/airpuff/{size}/7009_2.png,False,0
15133,Dreski,,https://avatars.discourse-cdn.com/v4/letter/d/35a633/{size}.png,False,0
15074,kaijumike,Michael Moss,https://avatars.discourse-cdn.com/v4/letter/k/bc8723/{size}.png,False,0
13225,0xkmack,Kirk ,/user_avatar/forum.arbitrum.foundation/0xkmack/{size}/4265_2.png,False,1
15059,A_G,,https://avatars.discourse-cdn.com/v4/letter/a/d78d45/{size}.png,False,0
15039,Bidefi,Owen,/user_avatar/forum.arbitrum.foundation/bidefi/{size}/7176_2.png,False,1
14846,handle.fi,handle.fi,/user_avatar/forum.arbitrum.foundation/handle.fi/{size}/6603_2.png,False,1
15042,valory,Gemma Welsh,https://avatars.discourse-cdn.com/v4/letter/v/e47c2d/{size}.png,False,1
15058,AmitG,,https://avatars.discourse-cdn.com/v4/letter/a/9dc877/{size}.png,False,1
14199,rosskrasner,Ross Krasner,https://avatars.discourse-cdn.com/v4/letter/r/4bbf92/{size}.png,False,1
15075,FaithTribe,,https://avatars.discourse-cdn.com/v4/letter/f/d2c977/{size}.png,False,0
